order_id,customer_id,order_status,order_purchase_ts,order_delivered_customer_ts,order_estimated_delivery_ts,is_late_delivery,items_value,freight_value,payment_value,gross_value
8cf0fd0e7dc9c106fa1f09ba6bce7626,3d90a8bd92497095afe20f9efeeab825,delivered,2017-10-31T15:26:06.0000000,2017-12-01T16:54:39.0000000,2017-11-22T00:00:00.0000000,1,129.80,28.29,158.09,158.09
f27ea04b349ddb1a82dbc871adcefe37,0da38d38529e170d768aa55382969f6e,delivered,2018-06-17T21:03:46.0000000,2018-06-27T17:08:50.0000000,2018-07-12T00:00:00.0000000,0,24.99,18.28,43.27,43.27
405a30197dbb4ed83804a680c2bbae9b,15f4d0b2acbd4c1deb4d62a8111fc846,delivered,2017-08-09T22:34:04.0000000,2017-08-14T19:07:48.0000000,2017-08-22T00:00:00.0000000,0,89.99,7.88,97.87,97.87
06f3401b97e4d89032cbd5ac7670247c,31d79ded8b09c0a871f049c73f2d331f,delivered,2018-04-26T23:10:33.0000000,2018-05-09T18:17:56.0000000,2018-05-25T00:00:00.0000000,0,148.00,23.62,171.62,171.62
6a233c2059af7138039e43722cde5874,7f9cf0ed8393054038c883ea7171ea8c,delivered,2018-03-10T20:03:59.0000000,2018-03-20T20:08:30.0000000,2018-03-28T00:00:00.0000000,0,19.90,13.47,33.37,33.37
a03310d9287cd64790388948501066cf,737d438cd631428265f911322d7e7f9d,delivered,2018-01-30T20:45:50.0000000,2018-02-06T16:45:45.0000000,2018-02-23T00:00:00.0000000,0,79.99,16.32,96.31,96.31
ec727bb2d54db32de3e2a4845988fe0b,b9f66f0da7f1dcb542b44a18581c8aaa,delivered,2018-01-14T18:39:27.0000000,2018-01-24T15:56:48.0000000,2018-02-05T00:00:00.0000000,0,29.99,11.85,41.84,41.84
f1d572fdda4a03235f86ebb75b8e536c,20c428d35e8e49aad5e519babee5ff48,delivered,2018-02-09T17:42:05.0000000,2018-02-20T19:25:49.0000000,2018-03-12T00:00:00.0000000,0,69.90,16.25,86.15,86.15
9d8698c08be0d1824923f62270dd0d3f,6dadbad06dc0935c3987489ae60c4dd0,delivered,2018-07-26T23:41:14.0000000,2018-08-07T00:35:40.0000000,2018-08-09T00:00:00.0000000,0,32.00,13.52,45.52,45.52
4da937ffa1e058f52a9eeb89187d65b5,60951029b7686cc004b24fcc814e00af,delivered,2018-07-21T07:18:52.0000000,2018-07-26T16:36:47.0000000,2018-08-07T00:00:00.0000000,0,29.00,18.30,47.30,47.30
f44290da5e8c6072226e24963b341e8e,ee1f9e745337f488f8ec432cdf8a19c3,delivered,2017-07-18T19:42:26.0000000,2017-07-30T13:27:51.0000000,2017-08-11T00:00:00.0000000,0,68.90,13.50,82.40,82.40
22c8ac26992112755df2e1542f2d1cfd,840f60a1f70ae3558d61b38cc86e0d48,delivered,2018-05-01T13:14:37.0000000,2018-05-07T19:16:49.0000000,2018-05-23T00:00:00.0000000,0,29.99,12.79,42.78,42.78
0e3e431534069e8ac235c637dfb199d8,be5b31d927c5966440f2826da46e6449,delivered,2018-04-05T22:08:31.0000000,2018-04-30T18:41:48.0000000,2018-04-27T00:00:00.0000000,1,149.00,27.59,176.59,176.59
cd746a0e172f3aac198180760cc21a8e,6af52967fd8b6160228c7b2237f516f0,delivered,2017-04-28T17:36:34.0000000,2017-05-17T12:27:36.0000000,2017-05-23T00:00:00.0000000,0,133.99,16.05,150.04,150.04
e63271442e778d83ae9868408c1028e7,fce8eb224fb44bca516d50d140e88ca0,delivered,2018-05-28T17:05:02.0000000,2018-06-27T15:18:55.0000000,2018-07-11T00:00:00.0000000,0,586.00,25.81,611.81,611.81
69aea24ee3243d0535ea6e03789bb5fc,cda108ca8623c898ad5cbedfe9f6fc88,delivered,2018-06-15T12:46:02.0000000,2018-07-03T07:52:06.0000000,2018-07-25T00:00:00.0000000,0,65.90,19.65,85.55,85.55
32569fba210ee051f2c62dff9d4344ed,115eb2fbfc2d8446a2a6d38a0d800c6a,delivered,2017-11-23T16:21:25.0000000,2017-12-01T19:27:06.0000000,2017-12-19T00:00:00.0000000,0,239.99,21.17,261.16,261.16
f2e891dfdc747b73c508d7a5689e82bf,39d5be86f1b2c886e37fde07eaffd537,delivered,2018-03-07T22:16:44.0000000,2018-03-15T12:28:29.0000000,2018-03-26T00:00:00.0000000,0,119.80,18.72,138.52,138.52
d2e1e475eb8219af9fae283307d88860,0bfdd26f029a368b463a48a56b65f560,delivered,2018-07-21T21:41:25.0000000,2018-07-26T18:17:43.0000000,2018-08-08T00:00:00.0000000,0,26.90,12.85,39.75,39.75
c1c7173565800e41c6701cfc4435f467,2f0d2cbd1ac4d6d80d7cbc6bc5f22160,delivered,2017-12-04T22:10:16.0000000,2017-12-21T10:35:24.0000000,2017-12-28T00:00:00.0000000,0,190.14,35.82,225.96,225.96
3ce16e50c1842ad30631811796a31afc,53162926c6c60935bfbc4a9d9419ca99,delivered,2017-03-29T16:12:13.0000000,2017-04-13T15:52:26.0000000,2017-04-19T00:00:00.0000000,0,113.99,15.91,129.90,129.90
f3f075558b483bc41012c816ef977100,e7679548f90781fac8359cdbe2e2c729,delivered,2017-09-11T11:51:17.0000000,2017-09-15T13:15:56.0000000,2017-09-21T00:00:00.0000000,0,290.00,15.63,305.63,305.63
c53b15af645d91a057ddba9d0e1f21c7,e4257cc2f24d3cb4a68767a524dc8b76,delivered,2018-02-18T20:42:53.0000000,2018-03-31T13:44:37.0000000,2018-03-16T00:00:00.0000000,1,38.98,33.58,72.56,72.56
fa3c3fa4aaa5d4ca8cdfdd7daec909bb,ffd6afe9c06d9dd8bd646b79f23b8b82,delivered,2018-05-01T22:57:35.0000000,2018-05-04T14:17:01.0000000,2018-05-16T00:00:00.0000000,0,109.80,24.06,133.86,133.86
784389cee609eccd4f055e1eb8544285,97ad0d51c3ad245df8f37e747bbcb423,delivered,2018-07-18T11:02:18.0000000,2018-07-26T15:37:41.0000000,2018-08-07T00:00:00.0000000,0,43.00,18.40,61.40,61.40
06661c686ea79767c8ab8b8ffa3e62fd,7f4b6c52e1e85f2e166d5f01ea86dec1,delivered,2017-11-06T22:25:04.0000000,2017-11-14T22:48:38.0000000,2017-11-24T00:00:00.0000000,0,39.90,13.37,53.27,53.27
44bb5734f29017e33add235fbdf83b90,6603ae268d9d38a828d348fd2ea7ab8d,delivered,2018-08-07T13:40:51.0000000,2018-08-16T19:42:18.0000000,2018-08-17T00:00:00.0000000,0,49.49,23.15,72.64,72.64
1d52ba7197c7acebbb4f826f6585536f,c9c7fe860d602373a9e93f8bfe9d877a,processing,2017-02-13T18:32:55.0000000,,2017-04-04T00:00:00.0000000,0,269.00,17.09,286.09,286.09
ad27779fb29796c8d798f29aefedf3d0,aceb1218ab19cb199ebe711d613f9fae,shipped,2018-04-05T11:39:33.0000000,,2018-04-27T00:00:00.0000000,0,99.00,20.74,119.74,119.74
26cf5f2fef907ebc54269ab08ba4fc3b,aa680a3db54307a03f5ec70888d99ec1,delivered,2018-06-16T11:12:18.0000000,2018-06-20T00:34:44.0000000,2018-06-28T00:00:00.0000000,0,13.99,8.29,22.28,22.28
7f54ad19b476573fb7bf3beb2faa6c55,2e19f8c8ec1187ae5dc50e54bfba01a9,delivered,2018-03-21T14:15:20.0000000,2018-03-27T21:22:09.0000000,2018-04-03T00:00:00.0000000,0,119.90,13.74,133.64,133.64
e14fbb884fb89b4ed687485a902caf75,93c4960d58cf80f39108c219017866c1,delivered,2017-11-15T11:45:28.0000000,2017-11-21T20:12:19.0000000,2017-12-06T00:00:00.0000000,0,110.00,14.52,124.52,124.52
0a7af36dc9b46e0920a68a9e2ee2198e,0fb85ae4e233e275790cba098c95c855,delivered,2018-01-11T20:21:08.0000000,2018-02-05T19:48:57.0000000,2018-02-16T00:00:00.0000000,0,73.50,25.06,98.56,98.56
2804019a383c2bf8db7dde416cf663d2,fd66171c97600151f735da73fd0aa018,delivered,2018-01-22T18:44:31.0000000,2018-01-26T14:08:51.0000000,2018-02-14T00:00:00.0000000,0,184.06,20.12,204.18,204.18
0b339dee90210409b715a9f2b6af29a7,fb7df68b487c7340f5a4e9c5d4ae3e73,delivered,2017-11-29T13:49:23.0000000,2017-12-11T20:12:32.0000000,2017-12-28T00:00:00.0000000,0,1098.00,68.43,1166.43,1166.43
3fa91d0a7193cb9564de5db19fdbbd47,597b42a7a20556e77af8e237b6245b6c,delivered,2018-03-23T15:16:34.0000000,2018-03-28T12:13:25.0000000,2018-04-05T00:00:00.0000000,0,60.00,8.88,68.88,68.88
4b939b269e876343e876d466afcb69d1,0f28d0a2069593ae2c5ec29fc3800a72,delivered,2017-05-09T13:06:19.0000000,2017-05-22T16:23:56.0000000,2017-05-31T00:00:00.0000000,0,34.90,14.10,49.00,49.00
dc96a12713fb7cbfd8feac4ab0b8f2a2,c47f0ed7fbd21fc9be2cfca83f0dd490,delivered,2017-07-30T11:30:00.0000000,2017-08-07T11:22:05.0000000,2017-08-22T00:00:00.0000000,0,547.99,17.59,565.58,565.58
524328eaaeddfd8aa01dc3897ad69935,18abbf4ddb0d8414b4f9de1d7d865fb3,delivered,2018-02-10T23:58:04.0000000,2018-02-27T22:09:44.0000000,2018-03-19T00:00:00.0000000,0,99.90,36.02,135.92,135.92
247d5afd3ec08a69d7ae743a6fcae022,f2ef4ea65c9d748b559c450074db04d4,delivered,2018-03-23T10:31:07.0000000,2018-03-28T19:48:56.0000000,2018-04-06T00:00:00.0000000,0,54.99,8.29,63.28,63.28
7d07b6c1321e0ae86b7d6205e015f0a1,2cdced5335b76d6e563bfa3a40bcf7a4,delivered,2017-04-18T23:33:17.0000000,2017-04-27T05:57:48.0000000,2017-05-10T00:00:00.0000000,0,219.80,74.34,294.14,294.14
fcc92ad75bbb8728d4d4488325ffc907,0980d72e94bede8b0f7d8a4cd32511c8,delivered,2018-03-24T09:22:32.0000000,2018-03-31T15:48:36.0000000,2018-04-17T00:00:00.0000000,0,237.95,60.00,297.95,297.95
ac14a1a3d8c2b071a150eb2990b5ecd8,0dbeefcc8215e4d6b6ee3ec0c8a2f222,delivered,2018-02-03T22:36:03.0000000,2018-02-14T22:11:34.0000000,2018-03-08T00:00:00.0000000,0,129.99,18.16,148.15,148.15
afa17ebff8d7e00d7c9e04860c7ddcea,a40c9c907d645ac0394aa28875d5986d,delivered,2017-02-10T21:12:19.0000000,2017-02-21T18:21:54.0000000,2017-03-16T00:00:00.0000000,0,64.99,14.62,79.61,79.61
100ed138d169a3f969afa5449750db73,668e11820ada44a1b6cbf090995bee1f,delivered,2018-05-05T13:56:03.0000000,2018-05-16T14:35:57.0000000,2018-05-28T00:00:00.0000000,0,118.00,13.27,131.27,131.27
1cbc5d1981e34d5c950e9418aa02217d,f3875c080718c7e384875c4af4951afa,delivered,2018-01-06T17:12:10.0000000,2018-01-23T13:39:07.0000000,2018-02-06T00:00:00.0000000,0,139.80,41.96,181.76,181.76
bf9a3a8d9db6be5e4dfcfe2f071ef405,26fdb52d0382ebe750a8866b5bf9e5db,delivered,2017-12-02T08:50:34.0000000,2018-01-15T20:42:42.0000000,2018-01-02T00:00:00.0000000,1,55.00,15.83,70.83,70.83
b5195225c11fc325d686d24fe14eedbb,7fc191973597f7e5c232ecee9d7922ff,delivered,2018-03-02T10:35:38.0000000,2018-05-07T15:59:16.0000000,2018-04-04T00:00:00.0000000,1,119.90,14.59,134.49,134.49
8713b68a2b202b96d7de08d7e0b8f1a9,94eba5d03fc4a87e9a98c17ae4585bf7,delivered,2017-08-18T00:12:37.0000000,2017-09-04T15:43:08.0000000,2017-09-14T00:00:00.0000000,0,32.90,15.79,48.69,48.69
86f93f534bde58b65acb4aa52a45c8eb,81c6ab437fe90b28b08c3da8d1d12694,delivered,2018-03-12T00:22:03.0000000,2018-03-21T20:12:48.0000000,2018-04-12T00:00:00.0000000,0,130.00,18.49,148.49,148.49
369cb139024a5e7dcc497edd71a6f244,25d92c6c06f5fbdfc66aa5d91a5b17a4,delivered,2017-12-27T09:47:05.0000000,2018-01-09T18:03:47.0000000,2018-01-24T00:00:00.0000000,0,49.00,14.10,63.10,63.10
4338e6bc70fcf731f6d799f56c66b6cb,f8ec0585a994417a4bd53c5156689ddd,delivered,2018-01-26T17:06:05.0000000,2018-02-09T01:08:46.0000000,2018-02-21T00:00:00.0000000,0,167.98,30.68,198.66,198.66
a4d7c8bca45b56444e3c59ddcca7d7c9,fcdb673d0f8d2b84d3862193f17a08f9,delivered,2017-08-29T12:36:36.0000000,2017-09-08T21:36:28.0000000,2017-09-22T00:00:00.0000000,0,59.90,13.44,73.34,73.34
08d70627d548cd883ac394cc5da92d87,05de5898b9da9365b1823e7fd23700c1,delivered,2018-02-14T17:35:53.0000000,2018-02-23T01:09:17.0000000,2018-03-14T00:00:00.0000000,0,40.49,14.10,54.59,54.59
57fac99131db488c097fd2b5a75255dd,77188a1f345ff96d99ab8fc8bdee03bc,delivered,2017-08-13T21:05:14.0000000,2017-08-22T19:21:49.0000000,2017-09-08T00:00:00.0000000,0,98.99,17.13,116.12,116.12
13bad9a229ea7c04888ada5c6c971c28,7b889aa673094a3d02825ce67ee7b54b,delivered,2018-05-07T21:52:03.0000000,2018-06-01T17:56:46.0000000,2018-05-29T00:00:00.0000000,1,18.98,14.58,33.56,33.56
8da4b52fdefe7256cbe20ebf03ac47b7,550290db9e0772d476e9d9aeea14afa6,delivered,2018-02-07T18:35:22.0000000,2018-03-07T17:48:59.0000000,2018-03-08T00:00:00.0000000,0,115.00,14.56,129.56,129.56
fbee7d34e8344a4c1775259e98e9a2a3,79f895a52c8f46cdff6fd6e8763963cb,delivered,2018-06-18T21:38:43.0000000,2018-06-21T18:03:05.0000000,2018-07-12T00:00:00.0000000,0,399.00,63.07,462.07,462.07
4389819b71f1f23563fa9eadadc12a06,0d3740ed03979ba91a9cb4eb6300dd49,delivered,2018-04-04T12:47:34.0000000,2018-04-11T00:32:30.0000000,2018-05-07T00:00:00.0000000,0,349.90,23.27,373.17,373.17
38957bce5d0653b7a5b419556e7b9ba3,db91a791665fab255d516b921f1c826f,delivered,2018-08-05T21:48:40.0000000,2018-08-15T18:22:54.0000000,2018-08-23T00:00:00.0000000,0,149.90,18.18,168.08,168.08
55b2cadb9946209a0283fd636ddc6676,32f7f86eb8098b2c0bdfc1604b5da9bf,delivered,2017-12-14T17:38:47.0000000,2018-01-04T20:14:11.0000000,2018-01-22T00:00:00.0000000,0,209.90,16.22,226.12,226.12
a8aa2cd070eeac7e4368cae3d8222e2b,2c5519c36277c3f69df911c68cc97e50,delivered,2017-05-09T17:42:45.0000000,2017-05-16T23:22:20.0000000,2017-05-18T00:00:00.0000000,0,219.90,9.73,229.63,229.63
11210d2ba14b85282d66a4c956724533,51293a462a75bbaa62b024a7da9e068a,delivered,2018-02-05T16:15:05.0000000,2018-03-06T11:29:04.0000000,2018-03-28T00:00:00.0000000,0,116.94,34.18,151.12,151.12
fe2d73eb11a3d7eeea4e897f8ce8eb59,bc8bc13c6748cdaa83178cdf94ba57a9,delivered,2018-02-16T14:01:29.0000000,2018-02-19T16:52:22.0000000,2018-03-05T00:00:00.0000000,0,69.00,11.73,80.73,80.73
b62403f840bd7a9bddb5b25d19c227a6,cfa017a9574dad12aef6224074fca734,delivered,2017-11-15T14:30:32.0000000,2017-11-23T18:37:43.0000000,2017-12-04T00:00:00.0000000,0,56.99,8.72,65.71,65.71
84cb0c7a55c176d0a08ced1bfd5d0af5,6c90e1d5132397793019aad82cb7c985,delivered,2018-04-18T18:59:42.0000000,2018-04-20T18:18:31.0000000,2018-05-04T00:00:00.0000000,0,109.90,12.67,122.57,122.57
7f94f1618e029449c3041113289cc240,2f07e48012def52891a4e56dfca6b9ff,delivered,2018-03-06T13:40:40.0000000,2018-03-24T15:08:47.0000000,2018-03-22T00:00:00.0000000,1,86.90,14.70,101.60,101.60
c9c090d55d074c5b0d0effca2b928d4c,44ceede9e72823df1130be3bb7996635,delivered,2018-03-02T19:25:57.0000000,2018-03-17T10:51:48.0000000,2018-03-29T00:00:00.0000000,0,45.00,15.10,60.10,60.10
b826c69bf943ea295e515a1078f76086,f41d2058b5f03c36e81d18a58878e876,delivered,2018-07-23T02:44:13.0000000,2018-08-09T19:22:10.0000000,2018-08-08T00:00:00.0000000,1,56.99,19.59,76.58,76.58
e340657d4d28d54192270b3b99ba63f4,ad98dd84e944900f8cb73cc24e611d5a,delivered,2018-01-31T08:45:25.0000000,2018-02-08T01:47:50.0000000,2018-02-23T00:00:00.0000000,0,18.89,14.10,32.99,32.99
9edd9058babbac571631bfc8092e47c3,959e9e378242bd601d7e2dc08828f53c,delivered,2017-08-30T12:46:37.0000000,2017-09-15T18:15:14.0000000,2017-09-22T00:00:00.0000000,0,99.90,33.15,133.05,133.05
2a142c0426781261c6ea8c07941a55a7,94e4969b72d31602e59dbb8d2c7c1d09,delivered,2018-02-24T10:26:08.0000000,2018-02-28T21:43:49.0000000,2018-03-14T00:00:00.0000000,0,159.98,18.74,178.72,178.72
d62324319b4efb72f855f123f06cb07f,7eb38a9118f8a13aed9f3587e13e33cc,delivered,2017-05-21T22:53:02.0000000,2017-06-03T08:55:26.0000000,2017-06-20T00:00:00.0000000,0,34.90,16.79,51.69,51.69
f913d229653fdd809c249ed98ab6b754,e1365d7b227b247b6bc0931771885eaf,delivered,2018-04-30T02:18:32.0000000,2018-05-08T17:53:51.0000000,2018-05-24T00:00:00.0000000,0,119.90,17.55,137.45,137.45
56af0400ccac703cca01cd9846d29c58,89d08063d07129349239d9584c768a9c,delivered,2018-02-20T17:37:20.0000000,2018-05-06T17:08:31.0000000,2018-03-19T00:00:00.0000000,1,159.90,18.37,178.27,178.27
1a58f35be1cae85f27119089958d5c7a,91d77116484e151dafb5510b82c22eac,delivered,2018-04-12T16:14:39.0000000,2018-04-19T18:18:31.0000000,2018-04-30T00:00:00.0000000,0,60.90,14.29,75.19,75.19
38d6205cb4508e8d63dcbae0aac1fe96,d0ca4d9e8fa6fca510ed593effc04df5,shipped,2018-05-02T09:02:58.0000000,,2018-05-25T00:00:00.0000000,0,110.00,34.31,144.31,144.31
096b267153128e0d7f9e593bba803956,df9432f68e31773dc4b20fb916f2f647,delivered,2017-06-23T08:45:21.0000000,2017-06-29T13:11:40.0000000,2017-07-06T00:00:00.0000000,0,69.90,15.28,85.18,85.18
790512cc033ced5f8fe1f9158eb8f2fe,8752a4fb5c55922535507e67d4f431c6,delivered,2018-02-28T22:34:44.0000000,2018-04-21T20:14:29.0000000,2018-03-20T00:00:00.0000000,1,379.90,124.45,504.35,504.35
2f92b812fd7c7df5b629833c484cdf1d,18f6ca10777417c932cf49e7fc9387ff,delivered,2018-01-18T14:40:57.0000000,2018-02-01T19:20:39.0000000,2018-02-15T00:00:00.0000000,0,29.78,31.58,61.36,61.36
2a30390f1b957c7120f80795b9f97316,e1a66c81cd7d20ecf12f40679b70eab2,delivered,2018-08-26T17:28:44.0000000,2018-08-30T23:24:44.0000000,2018-09-13T00:00:00.0000000,0,99.00,31.56,130.56,130.56
b4e2eb7f4325b44130052476646043c6,cfa96f1103002b25178f822afeb4c104,delivered,2017-06-12T23:00:43.0000000,2017-06-22T18:32:46.0000000,2017-07-03T00:00:00.0000000,0,69.90,12.83,82.73,82.73
9646b5afa783a0861b20b9b106229076,8ce7e88df97ba2a54e3b4b6f3ccf757b,delivered,2018-01-01T22:54:24.0000000,2018-01-08T17:19:26.0000000,2018-01-22T00:00:00.0000000,0,107.90,9.57,117.47,117.47
82b1c20e33da405ba22cded4ff91d160,05ad208d1e3ae7d49fc33c89026327d2,delivered,2018-02-12T23:11:00.0000000,2018-02-17T13:29:45.0000000,2018-02-26T00:00:00.0000000,0,24.99,7.78,32.77,32.77
56ec7cbe6d41f3fdbbe68de8142b3123,f0b133218c83b8eb0298301a5b4c17ed,delivered,2017-08-16T22:06:10.0000000,2017-09-01T22:18:07.0000000,2017-09-04T00:00:00.0000000,0,99.99,17.43,117.42,117.42
593b6eefb72afdf364b30dedb1294414,361075ad44ffadb27e3440aaa0271533,delivered,2017-11-24T21:53:34.0000000,2017-12-05T20:45:03.0000000,2017-12-22T00:00:00.0000000,0,129.90,20.15,150.05,150.05
85bbb7b7b20d622bb504d5e2be1ce4ca,317fb4e6f110c2dfc11b19630875cccb,delivered,2017-05-15T16:58:49.0000000,2017-05-31T11:37:46.0000000,2017-06-14T00:00:00.0000000,0,49.00,19.59,68.59,68.59
2d8a0bc4abbb7bbb3a420f2219f02f93,4c80c9c4f15db841f85d24b515c68ba2,delivered,2018-06-22T21:39:34.0000000,2018-06-29T17:41:09.0000000,2018-07-20T00:00:00.0000000,0,14.90,18.23,33.13,33.13
af312feacf16e33a9b01189ded132df4,1ab1cdf0251ee60790cac24a399bbe41,delivered,2018-03-10T18:18:24.0000000,2018-03-23T18:48:51.0000000,2018-04-02T00:00:00.0000000,0,55.90,18.27,74.17,74.17
69bfec47c3230907ad9552f2f1e0c690,fba1b16ea69f821d782b597f71ce2fc3,delivered,2018-01-23T18:31:03.0000000,2018-02-06T11:41:56.0000000,2018-02-15T00:00:00.0000000,0,28.90,12.60,41.50,41.50
ee0db22a8e742b752914016708470ec8,aae50600d30bf2efe013ca4c1754ded7,unavailable,2017-08-24T11:04:41.0000000,,2017-09-18T00:00:00.0000000,0,,,167.82,
61a85d9f7f064313ebd87019f7a65903,9609746d9d84c1096dce6a95b3a9f7ed,delivered,2017-05-15T16:28:24.0000000,2017-05-23T16:18:13.0000000,2017-06-22T00:00:00.0000000,0,159.90,18.00,177.90,177.90
aadd5a22c7d1dd16b1fe905a302d70e2,f4d98068179c2289cd5f050f0ac67644,delivered,2017-08-25T08:58:52.0000000,2017-09-13T18:10:44.0000000,2017-09-27T00:00:00.0000000,0,105.60,13.08,118.68,118.68
d815bd2c2bdd79e4c0e0263caa986d66,04d7d73089b39d83f81b829cbd98e43d,processing,2017-03-15T10:30:17.0000000,,2017-04-13T00:00:00.0000000,0,52.50,17.11,69.61,69.61
cb2ed75db8803d99a171c1056638ae9b,d32393bafaf1d7caa8147c19838c4090,delivered,2018-04-07T14:12:15.0000000,2018-04-23T15:39:04.0000000,2018-05-10T00:00:00.0000000,0,36.90,19.32,56.22,56.22
652c4ec4ac6a529e56176feba143e388,ed5b3952b9a674f798d9cd2fbd854ed5,delivered,2017-04-24T22:57:16.0000000,2017-05-08T11:47:53.0000000,2017-05-15T00:00:00.0000000,0,195.00,15.54,210.54,210.54
f6cbd0bea76d160391128a43b629ae9f,7e513111ace41e153422909d22223677,delivered,2017-02-16T09:42:48.0000000,2017-03-02T14:09:17.0000000,2017-03-17T00:00:00.0000000,0,66.90,17.21,84.11,84.11
5d78d11ebe819b207a2c7530ca368d0e,5f5338d15473dca8643f97ed503ffe96,delivered,2017-04-11T13:23:05.0000000,2017-04-19T11:18:00.0000000,2017-05-09T00:00:00.0000000,0,55.80,17.23,73.03,73.03
eb3b5ecbc980ff057c188ea3b3eaf722,3b9470ed68cc82d8fdaaf97d552e8fd2,delivered,2018-07-04T14:54:19.0000000,2018-07-09T12:32:50.0000000,2018-07-23T00:00:00.0000000,0,79.90,14.87,94.77,94.77
36cd1ce42b6013f372ceb0a80b2a1b7c,c65121f92dcf3a7d5a7b612ea1756bdc,delivered,2018-08-20T22:15:07.0000000,2018-08-28T23:46:56.0000000,2018-09-03T00:00:00.0000000,0,295.00,34.55,329.55,329.55
4b673ab5e166be0e06ffbac98732264b,4dab6a9558a5b8884eab4e5abfa71a76,delivered,2018-08-13T16:28:15.0000000,2018-08-28T22:14:32.0000000,2018-09-11T00:00:00.0000000,0,37.90,46.93,84.83,84.83
a34ee4377977a9fb56e0f98a503f0dda,d8f4f31d3c53ea3bcbaad5249591871b,delivered,2017-03-11T00:05:55.0000000,2017-03-27T14:19:14.0000000,2017-04-07T00:00:00.0000000,0,123.90,25.61,149.51,149.51
0435b65bfd0a1cd1c48a82f5b405ea78,625784c6aad212dc7d249ea10e276617,delivered,2017-07-18T13:32:25.0000000,2017-08-01T20:34:47.0000000,2017-08-15T00:00:00.0000000,0,119.94,34.20,154.14,154.14
6e546451c98a5df5fccb147e1c68827e,8c7e8c23615d33fffa609b8702645cb6,delivered,2018-04-22T23:01:22.0000000,2018-05-02T22:42:46.0000000,2018-05-22T00:00:00.0000000,0,49.90,14.16,64.06,64.06
1613193aa6cbc8820d6b5c12536722a0,61cc0e28471e6851f580dbdcb60854e3,delivered,2017-03-15T16:00:40.0000000,2017-04-18T12:12:02.0000000,2017-04-26T00:00:00.0000000,0,199.00,32.99,231.99,231.99
886554d6a49f10154eb12b81a6c4ef4b,42382073d3ad89dce202e766862bc851,delivered,2018-03-15T13:11:13.0000000,2018-03-24T10:33:10.0000000,2018-04-23T00:00:00.0000000,0,81.00,36.46,117.46,117.46
e5f3aa7d16fea584333063fee66666b5,2c945d100d97a528af1ad94613a8018e,delivered,2017-11-30T15:47:28.0000000,2017-12-12T14:52:16.0000000,2017-12-26T00:00:00.0000000,0,54.60,14.13,68.73,68.73
b64b1539563ff515922bd124fd838863,a22203b8cd7210764aa43f442904a076,delivered,2017-05-06T11:48:53.0000000,2017-05-24T15:06:39.0000000,2017-06-21T00:00:00.0000000,0,22.90,24.84,47.74,47.74
f11d42e75fda2da775eb7a258bc5c635,a7ad58f5e42ef88d447efe9d7b02f4df,delivered,2017-12-14T18:33:18.0000000,2017-12-21T14:19:14.0000000,2018-01-03T00:00:00.0000000,0,225.50,51.18,276.68,276.68
06d6b5a626ba890f56dae296e1384f75,565ab5b150fec651f51db8783d2e645a,delivered,2018-02-05T19:28:53.0000000,2018-02-23T21:09:28.0000000,2018-03-13T00:00:00.0000000,0,150.00,15.80,165.80,165.80
23af56e201b15091e86aebe6bde84b2b,2acc2e222c7d4a93c01b88d28b17a1b3,delivered,2018-02-20T22:22:10.0000000,2018-03-22T18:34:52.0000000,2018-03-19T00:00:00.0000000,1,127.49,20.13,147.62,147.62
66608d7d921ffa9c6409e0a80f383861,34d4006019767b756428bebda87427e2,delivered,2017-11-29T13:05:20.0000000,2017-12-04T23:56:42.0000000,2017-12-13T00:00:00.0000000,0,120.00,8.26,128.26,128.26
15dbd4fa73037a8e8a6c619e4cffd46c,0f5cbabecf09e4453086b1db91138cb8,delivered,2018-06-01T01:20:55.0000000,2018-06-09T11:04:11.0000000,2018-06-29T00:00:00.0000000,0,899.00,20.38,919.38,919.38
d487835d01a5017cf60bdec36e5e8cff,40357acb43a9f2bac194202545bef741,delivered,2017-05-28T02:08:13.0000000,2017-06-06T15:35:25.0000000,2017-06-21T00:00:00.0000000,0,15.86,15.10,30.96,30.96
a212cde404c8177ad20508a28c282082,29461056d55b904562da2d9698e6a923,delivered,2017-11-16T13:20:26.0000000,2017-11-27T22:59:24.0000000,2017-12-12T00:00:00.0000000,0,128.90,18.15,147.05,147.05
52b828f13e08788433adad4a7d135779,3c9a7cf7435eb8c2afd717c62809b521,processing,2018-05-05T22:32:38.0000000,,2018-06-01T00:00:00.0000000,0,139.99,36.84,176.83,176.83
edcc6b79e8394346ba3ba21b00b4055e,08aea10c40f606e52597486db2b56a81,delivered,2018-04-29T16:03:47.0000000,2018-05-11T23:12:12.0000000,2018-05-25T00:00:00.0000000,0,99.90,62.73,162.63,162.63
dacbba6fa0fb5bbe678d0d3007b0be10,21fa276ecd01f54a1a15fe00a51110af,delivered,2018-03-16T11:47:36.0000000,2018-04-09T19:58:39.0000000,2018-04-05T00:00:00.0000000,1,185.49,19.18,204.67,204.67
e3143ad1af7d0f2878a66a1cd565e4a2,b0f994938a75bb0c6a523fee2e7c5746,delivered,2018-03-07T13:34:46.0000000,2018-03-29T19:33:01.0000000,2018-04-10T00:00:00.0000000,0,29.00,19.04,48.04,48.04
